User ID,User Name,Age Group,Age,Gender,Height (cm),Weight (kg),Body Fat Percentage,Daily Caloric Intake,Workout Type,Workout Duration (min),Weekly Exercise Frequency,Sleep Hours,Goal,Progress,Mood,Hydration
5030,User_5030,46-55 (Older Adults),52,Female,152,55,22.1,1985,Crossfit,79,4,10,Increase Flexibility,Excellent (90%-100%),Energized,Low (<2L)
3438,User_3438,18-25 (Young Adults),18,Female,156,117,10.5,2519,Swimming,29,4,10,Muscle Gain,Good (70%-89%),Happy,High (>3L)
2574,User_2574,36-45 (Mid-Aged Adults),45,Female,185,75,11.4,2593,Weight Training,69,4,9,Weight Loss,Needs Improvement (30%-49%),Relaxed,High (>3L)
9121,User_9121,36-45 (Mid-Aged Adults),44,Non-binary,154,118,28.9,2283,Yoga,59,3,10,Increase Flexibility,Excellent (90%-100%),Stressed,High (>3L)
7871,User_7871,56+ (Seniors),62,Male,182,101,21.9,2323,Crossfit,68,3,8,Maintain Weight,Needs Improvement (30%-49%),Confident,Low (<2L)
5963,User_5963,18-25 (Young Adults),22,Male,184,76,27.4,2843,Weight Training,55,6,10,Maintain Weight,Excellent (90%-100%),Energized,High (>3L)
6735,User_6735,56+ (Seniors),59,Female,160,77,15.2,2091,Walking,72,3,7,Maintain Weight,Good (70%-89%),Happy,Moderate (2L-3L)
8013,User_8013,36-45 (Mid-Aged Adults),40,Female,156,104,12.8,1968,Cycling,31,4,8,Maintain Weight,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
2678,User_2678,56+ (Seniors),59,Non-binary,154,104,12.4,2861,HIIT,71,5,6,Weight Loss,Good (70%-89%),Unmotivated,Low (<2L)
1429,User_1429,18-25 (Young Adults),25,Male,179,117,18.7,2658,Pilates,69,5,9,Muscle Gain,Excellent (90%-100%),Relaxed,High (>3L)
6082,User_6082,56+ (Seniors),65,Female,186,46,18.1,2753,HIIT,70,6,6,Muscle Gain,Good (70%-89%),Happy,Moderate (2L-3L)
3457,User_3457,18-25 (Young Adults),22,Male,175,64,39.3,3029,Crossfit,22,6,8,Increase Flexibility,Poor (0%-29%),Relaxed,High (>3L)
4830,User_4830,46-55 (Older Adults),50,Male,170,62,27.3,3347,HIIT,42,3,9,Muscle Gain,Poor (0%-29%),Energized,High (>3L)
6502,User_6502,46-55 (Older Adults),47,Male,154,48,14.7,2721,Pilates,30,5,6,Muscle Gain,Average (50%-69%),Bored,Moderate (2L-3L)
5293,User_5293,46-55 (Older Adults),53,Female,178,94,30.4,2019,Zumba,77,5,6,Weight Loss,Average (50%-69%),Tired,Low (<2L)
9250,User_9250,46-55 (Older Adults),49,Male,179,76,11.3,2260,Walking,78,4,7,Increase Flexibility,Average (50%-69%),Happy,Low (<2L)
9430,User_9430,56+ (Seniors),64,Non-binary,159,67,16.1,1805,Weight Training,41,7,6,Weight Loss,Excellent (90%-100%),Bored,High (>3L)
4815,User_4815,46-55 (Older Adults),52,Male,154,97,18.2,2162,Cycling,28,3,8,Muscle Gain,Needs Improvement (30%-49%),Tired,Moderate (2L-3L)
6107,User_6107,56+ (Seniors),57,Male,164,52,11.5,2684,Zumba,45,6,7,Weight Loss,Needs Improvement (30%-49%),Relaxed,Low (<2L)
3132,User_3132,26-35 (Adults),33,Non-binary,160,69,18.0,2447,Weight Training,86,7,6,Maintain Weight,Needs Improvement (30%-49%),Energized,High (>3L)
5312,User_5312,18-25 (Young Adults),23,Male,186,94,23.0,2478,HIIT,33,5,8,Increase Flexibility,Poor (0%-29%),Motivated,Moderate (2L-3L)
7348,User_7348,26-35 (Adults),35,Male,150,56,32.2,3326,Pilates,33,3,8,Weight Loss,Poor (0%-29%),Happy,High (>3L)
2092,User_2092,26-35 (Adults),30,Male,181,87,21.9,3145,Walking,62,7,10,Weight Loss,Good (70%-89%),Stressed,Moderate (2L-3L)
7951,User_7951,56+ (Seniors),62,Female,180,65,39.5,2586,Cycling,20,6,6,Increase Flexibility,Average (50%-69%),Focused,High (>3L)
5881,User_5881,46-55 (Older Adults),51,Male,179,109,17.8,3330,Pilates,42,3,8,Increase Flexibility,Excellent (90%-100%),Stressed,Moderate (2L-3L)
6898,User_6898,36-45 (Mid-Aged Adults),44,Female,152,66,27.8,3409,Weight Training,58,3,9,Weight Loss,Poor (0%-29%),Relaxed,Moderate (2L-3L)
7577,User_7577,36-45 (Mid-Aged Adults),38,Male,179,94,13.0,2964,Weight Training,43,6,6,Increase Flexibility,Excellent (90%-100%),Energized,High (>3L)
2992,User_2992,26-35 (Adults),29,Non-binary,185,119,35.6,2691,Swimming,88,6,10,Increase Flexibility,Needs Improvement (30%-49%),Stressed,High (>3L)
3577,User_3577,18-25 (Young Adults),18,Male,153,54,36.4,3155,HIIT,68,6,7,Muscle Gain,Poor (0%-29%),Relaxed,Low (<2L)
7803,User_7803,46-55 (Older Adults),53,Female,154,58,12.8,2779,Walking,23,3,7,Increase Flexibility,Excellent (90%-100%),Energized,High (>3L)
5510,User_5510,56+ (Seniors),65,Non-binary,166,51,20.3,3292,Swimming,20,7,6,Maintain Weight,Good (70%-89%),Energized,High (>3L)
7798,User_7798,46-55 (Older Adults),49,Male,166,115,22.1,2131,Walking,26,5,8,Weight Loss,Average (50%-69%),Stressed,Moderate (2L-3L)
3170,User_3170,46-55 (Older Adults),53,Female,184,56,10.8,3332,Yoga,67,4,10,Maintain Weight,Good (70%-89%),Motivated,High (>3L)
8060,User_8060,46-55 (Older Adults),52,Male,151,92,38.7,2277,Walking,27,6,10,Weight Loss,Needs Improvement (30%-49%),Bored,High (>3L)
4894,User_4894,26-35 (Adults),30,Male,178,120,11.8,2196,Swimming,59,4,10,Weight Loss,Average (50%-69%),Relaxed,High (>3L)
2405,User_2405,36-45 (Mid-Aged Adults),36,Non-binary,160,102,11.7,1869,Running,26,4,6,Weight Loss,Poor (0%-29%),Confident,High (>3L)
2257,User_2257,26-35 (Adults),32,Non-binary,171,111,30.9,3425,Walking,29,5,9,Weight Loss,Average (50%-69%),Happy,High (>3L)
6480,User_6480,56+ (Seniors),56,Male,158,62,15.4,2679,Walking,53,4,8,Maintain Weight,Average (50%-69%),Happy,High (>3L)
8730,User_8730,56+ (Seniors),62,Non-binary,175,99,34.9,3176,Swimming,79,6,8,Increase Flexibility,Excellent (90%-100%),Happy,High (>3L)
6267,User_6267,18-25 (Young Adults),24,Non-binary,155,77,21.3,1918,Cycling,32,5,7,Maintain Weight,Poor (0%-29%),Stressed,Moderate (2L-3L)
5914,User_5914,36-45 (Mid-Aged Adults),38,Non-binary,159,112,37.6,3264,Pilates,54,3,8,Weight Loss,Needs Improvement (30%-49%),Tired,Moderate (2L-3L)
8229,User_8229,56+ (Seniors),65,Non-binary,188,74,34.0,3478,Cycling,68,6,7,Weight Loss,Needs Improvement (30%-49%),Tired,Moderate (2L-3L)
2261,User_2261,36-45 (Mid-Aged Adults),39,Non-binary,170,100,28.3,2932,Walking,50,6,10,Maintain Weight,Average (50%-69%),Bored,Low (<2L)
7913,User_7913,56+ (Seniors),56,Male,184,71,26.6,2453,Crossfit,77,6,8,Weight Loss,Average (50%-69%),Motivated,Low (<2L)
2953,User_2953,56+ (Seniors),60,Male,173,96,24.0,2979,HIIT,48,5,6,Weight Loss,Excellent (90%-100%),Energized,Moderate (2L-3L)
3553,User_3553,18-25 (Young Adults),20,Non-binary,183,104,22.7,1999,Crossfit,58,7,9,Increase Flexibility,Poor (0%-29%),Motivated,High (>3L)
9558,User_9558,56+ (Seniors),57,Female,173,66,29.7,2537,Cycling,33,4,10,Weight Loss,Needs Improvement (30%-49%),Stressed,Moderate (2L-3L)
3563,User_3563,26-35 (Adults),33,Female,159,75,32.7,3347,Cycling,37,3,9,Maintain Weight,Needs Improvement (30%-49%),Relaxed,Moderate (2L-3L)
4433,User_4433,46-55 (Older Adults),50,Non-binary,184,86,24.8,2847,Pilates,76,7,7,Increase Flexibility,Needs Improvement (30%-49%),Relaxed,Moderate (2L-3L)
2437,User_2437,56+ (Seniors),59,Non-binary,152,84,19.6,2486,Running,44,7,6,Maintain Weight,Good (70%-89%),Focused,Low (<2L)
5072,User_5072,46-55 (Older Adults),55,Male,170,99,14.3,3216,Weight Training,53,4,6,Maintain Weight,Excellent (90%-100%),Unmotivated,Moderate (2L-3L)
9813,User_9813,36-45 (Mid-Aged Adults),41,Non-binary,158,47,23.2,2714,Zumba,76,5,10,Increase Flexibility,Good (70%-89%),Focused,Moderate (2L-3L)
2074,User_2074,18-25 (Young Adults),22,Male,161,104,23.4,3069,Swimming,24,3,8,Maintain Weight,Average (50%-69%),Confident,Low (<2L)
8160,User_8160,26-35 (Adults),26,Female,183,117,39.3,3190,Pilates,21,5,8,Muscle Gain,Good (70%-89%),Tired,High (>3L)
4091,User_4091,56+ (Seniors),60,Male,160,72,34.8,3281,Zumba,72,6,7,Muscle Gain,Needs Improvement (30%-49%),Unmotivated,Low (<2L)
4433,User_4433,56+ (Seniors),56,Non-binary,159,71,29.5,2568,Zumba,78,6,8,Weight Loss,Good (70%-89%),Confident,Low (<2L)
2425,User_2425,18-25 (Young Adults),25,Female,164,71,34.5,3447,HIIT,73,3,10,Weight Loss,Average (50%-69%),Stressed,Moderate (2L-3L)
9193,User_9193,46-55 (Older Adults),49,Female,151,85,20.7,2892,Weight Training,83,3,7,Weight Loss,Excellent (90%-100%),Relaxed,Low (<2L)
1321,User_1321,36-45 (Mid-Aged Adults),43,Female,159,49,19.4,3471,Cycling,29,5,10,Increase Flexibility,Needs Improvement (30%-49%),Confident,High (>3L)
7553,User_7553,26-35 (Adults),34,Male,153,114,34.6,2494,Yoga,32,5,10,Maintain Weight,Needs Improvement (30%-49%),Stressed,Moderate (2L-3L)
8458,User_8458,36-45 (Mid-Aged Adults),41,Female,158,83,12.3,3428,Crossfit,42,7,6,Muscle Gain,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
4692,User_4692,46-55 (Older Adults),46,Female,154,46,38.7,2505,Pilates,72,4,9,Increase Flexibility,Excellent (90%-100%),Happy,Low (<2L)
1777,User_1777,46-55 (Older Adults),53,Non-binary,166,87,35.2,2244,Zumba,69,4,9,Weight Loss,Needs Improvement (30%-49%),Happy,High (>3L)
5755,User_5755,46-55 (Older Adults),54,Non-binary,156,63,38.2,2192,Swimming,33,5,6,Increase Flexibility,Needs Improvement (30%-49%),Motivated,High (>3L)
7523,User_7523,26-35 (Adults),30,Female,182,70,15.7,3451,Swimming,40,6,9,Muscle Gain,Poor (0%-29%),Relaxed,Low (<2L)
7224,User_7224,26-35 (Adults),27,Female,156,96,19.6,3182,HIIT,22,5,9,Increase Flexibility,Excellent (90%-100%),Tired,Low (<2L)
6845,User_6845,56+ (Seniors),63,Male,172,106,24.5,2088,Zumba,86,7,6,Muscle Gain,Good (70%-89%),Happy,High (>3L)
9978,User_9978,18-25 (Young Adults),25,Female,185,65,32.3,2370,Running,55,7,10,Increase Flexibility,Average (50%-69%),Happy,Low (<2L)
3217,User_3217,26-35 (Adults),30,Non-binary,173,77,27.5,1860,Zumba,85,5,8,Weight Loss,Average (50%-69%),Happy,Low (<2L)
2746,User_2746,46-55 (Older Adults),54,Non-binary,183,66,11.5,2067,Zumba,81,4,7,Maintain Weight,Poor (0%-29%),Confident,Moderate (2L-3L)
9228,User_9228,26-35 (Adults),31,Non-binary,164,91,22.5,2477,Crossfit,60,7,9,Muscle Gain,Good (70%-89%),Motivated,Low (<2L)
1407,User_1407,18-25 (Young Adults),24,Female,168,120,10.3,2436,Zumba,78,7,8,Increase Flexibility,Needs Improvement (30%-49%),Stressed,High (>3L)
6404,User_6404,18-25 (Young Adults),23,Male,169,111,36.6,1835,Zumba,62,4,10,Muscle Gain,Good (70%-89%),Relaxed,Low (<2L)
2791,User_2791,26-35 (Adults),30,Male,169,67,28.4,2399,Yoga,49,5,9,Maintain Weight,Needs Improvement (30%-49%),Relaxed,High (>3L)
9017,User_9017,36-45 (Mid-Aged Adults),39,Non-binary,168,48,22.4,2410,Walking,28,6,10,Weight Loss,Excellent (90%-100%),Energized,Low (<2L)
6207,User_6207,26-35 (Adults),34,Male,155,58,31.8,2156,Swimming,55,6,7,Increase Flexibility,Average (50%-69%),Motivated,Low (<2L)
9131,User_9131,56+ (Seniors),58,Non-binary,155,88,21.1,2128,Weight Training,36,4,9,Maintain Weight,Excellent (90%-100%),Bored,Low (<2L)
2005,User_2005,36-45 (Mid-Aged Adults),41,Male,151,77,38.4,2268,Weight Training,75,7,8,Increase Flexibility,Poor (0%-29%),Unmotivated,Low (<2L)
4443,User_4443,18-25 (Young Adults),19,Female,176,110,19.8,2826,Pilates,85,7,8,Maintain Weight,Poor (0%-29%),Stressed,Low (<2L)
4983,User_4983,26-35 (Adults),26,Female,178,88,21.6,2959,Swimming,29,3,6,Increase Flexibility,Average (50%-69%),Motivated,Low (<2L)
5931,User_5931,36-45 (Mid-Aged Adults),36,Male,159,73,38.7,2802,Yoga,56,5,10,Maintain Weight,Poor (0%-29%),Stressed,Moderate (2L-3L)
1407,User_1407,36-45 (Mid-Aged Adults),38,Non-binary,170,95,38.1,3443,Walking,41,5,7,Maintain Weight,Average (50%-69%),Focused,High (>3L)
5873,User_5873,18-25 (Young Adults),25,Male,174,60,39.7,2704,Weight Training,50,3,10,Maintain Weight,Excellent (90%-100%),Relaxed,High (>3L)
7594,User_7594,36-45 (Mid-Aged Adults),44,Non-binary,185,104,32.7,1950,Pilates,30,6,8,Increase Flexibility,Poor (0%-29%),Focused,High (>3L)
8086,User_8086,36-45 (Mid-Aged Adults),45,Male,165,74,14.3,2642,Pilates,23,3,8,Muscle Gain,Excellent (90%-100%),Stressed,Moderate (2L-3L)
6680,User_6680,56+ (Seniors),61,Female,181,47,27.7,2845,Crossfit,47,4,9,Increase Flexibility,Poor (0%-29%),Stressed,Moderate (2L-3L)
9055,User_9055,46-55 (Older Adults),46,Female,160,54,18.1,2325,Weight Training,20,3,9,Muscle Gain,Poor (0%-29%),Happy,High (>3L)
7815,User_7815,36-45 (Mid-Aged Adults),37,Male,158,55,20.5,2142,Zumba,52,3,8,Maintain Weight,Average (50%-69%),Motivated,High (>3L)
7488,User_7488,18-25 (Young Adults),24,Non-binary,181,62,12.7,3228,Yoga,55,5,8,Increase Flexibility,Poor (0%-29%),Tired,Low (<2L)
5226,User_5226,56+ (Seniors),62,Male,173,114,22.0,2028,Swimming,44,7,7,Weight Loss,Excellent (90%-100%),Focused,Moderate (2L-3L)
2466,User_2466,56+ (Seniors),62,Female,158,115,29.4,3020,Swimming,62,7,9,Maintain Weight,Excellent (90%-100%),Motivated,Low (<2L)
6506,User_6506,18-25 (Young Adults),22,Male,161,114,23.5,2439,Walking,68,6,7,Muscle Gain,Poor (0%-29%),Confident,High (>3L)
5197,User_5197,56+ (Seniors),65,Non-binary,161,46,39.4,2150,Yoga,79,7,7,Muscle Gain,Good (70%-89%),Bored,High (>3L)
5818,User_5818,18-25 (Young Adults),25,Female,190,85,17.7,1845,Cycling,45,5,6,Weight Loss,Average (50%-69%),Energized,Moderate (2L-3L)
6044,User_6044,46-55 (Older Adults),54,Female,182,112,21.2,2647,Weight Training,78,6,10,Muscle Gain,Needs Improvement (30%-49%),Happy,High (>3L)
6215,User_6215,26-35 (Adults),35,Female,168,100,16.7,3464,Weight Training,83,7,9,Weight Loss,Average (50%-69%),Relaxed,Moderate (2L-3L)
2627,User_2627,56+ (Seniors),61,Non-binary,174,99,14.3,3275,HIIT,28,5,7,Maintain Weight,Average (50%-69%),Confident,High (>3L)
3137,User_3137,36-45 (Mid-Aged Adults),36,Non-binary,175,64,37.4,2108,Walking,54,4,7,Weight Loss,Excellent (90%-100%),Bored,High (>3L)
3079,User_3079,56+ (Seniors),58,Male,179,91,31.7,2770,Weight Training,84,3,7,Weight Loss,Good (70%-89%),Confident,High (>3L)
7199,User_7199,26-35 (Adults),30,Male,175,81,37.5,2130,Zumba,58,3,7,Muscle Gain,Poor (0%-29%),Confident,Moderate (2L-3L)
3578,User_3578,18-25 (Young Adults),23,Female,169,76,10.1,1974,Pilates,57,7,6,Muscle Gain,Poor (0%-29%),Energized,High (>3L)
8187,User_8187,26-35 (Adults),26,Non-binary,190,110,10.1,2893,HIIT,50,3,7,Weight Loss,Average (50%-69%),Energized,Moderate (2L-3L)
7593,User_7593,36-45 (Mid-Aged Adults),43,Non-binary,168,66,28.4,2328,Crossfit,38,3,9,Maintain Weight,Poor (0%-29%),Happy,Low (<2L)
4887,User_4887,26-35 (Adults),30,Male,170,118,28.9,2724,Zumba,59,4,6,Increase Flexibility,Poor (0%-29%),Unmotivated,Low (<2L)
9303,User_9303,36-45 (Mid-Aged Adults),41,Female,153,114,31.8,3036,Cycling,50,4,8,Muscle Gain,Poor (0%-29%),Unmotivated,Moderate (2L-3L)
8253,User_8253,26-35 (Adults),35,Non-binary,168,70,12.5,3488,Swimming,28,6,9,Muscle Gain,Good (70%-89%),Happy,Moderate (2L-3L)
5305,User_5305,46-55 (Older Adults),51,Male,190,117,18.3,2529,Crossfit,29,5,6,Increase Flexibility,Average (50%-69%),Motivated,High (>3L)
2444,User_2444,56+ (Seniors),56,Non-binary,184,47,28.4,2498,Yoga,34,3,9,Increase Flexibility,Excellent (90%-100%),Energized,Low (<2L)
3316,User_3316,18-25 (Young Adults),25,Non-binary,183,109,12.2,2723,Swimming,52,5,10,Muscle Gain,Excellent (90%-100%),Relaxed,Moderate (2L-3L)
9913,User_9913,46-55 (Older Adults),53,Male,171,103,10.3,3280,HIIT,44,4,9,Increase Flexibility,Average (50%-69%),Stressed,Moderate (2L-3L)
4670,User_4670,36-45 (Mid-Aged Adults),36,Non-binary,152,66,35.4,2191,Weight Training,64,4,8,Maintain Weight,Average (50%-69%),Motivated,Low (<2L)
3284,User_3284,56+ (Seniors),60,Male,170,109,32.1,2708,Walking,26,4,7,Weight Loss,Poor (0%-29%),Motivated,Low (<2L)
3899,User_3899,36-45 (Mid-Aged Adults),45,Non-binary,163,97,13.5,2050,Walking,59,5,7,Increase Flexibility,Poor (0%-29%),Tired,Moderate (2L-3L)
4109,User_4109,18-25 (Young Adults),21,Male,175,86,22.0,2617,Running,49,5,9,Weight Loss,Poor (0%-29%),Tired,Moderate (2L-3L)
3361,User_3361,56+ (Seniors),63,Non-binary,164,68,22.8,1953,Zumba,37,6,10,Maintain Weight,Good (70%-89%),Tired,High (>3L)
2155,User_2155,56+ (Seniors),57,Female,178,97,34.8,1840,Weight Training,33,6,9,Muscle Gain,Average (50%-69%),Happy,High (>3L)
2835,User_2835,46-55 (Older Adults),47,Non-binary,158,103,12.3,2330,Crossfit,59,6,8,Maintain Weight,Poor (0%-29%),Energized,Moderate (2L-3L)
7678,User_7678,36-45 (Mid-Aged Adults),39,Female,163,109,16.8,1863,Walking,83,6,6,Maintain Weight,Needs Improvement (30%-49%),Energized,Low (<2L)
5687,User_5687,46-55 (Older Adults),46,Non-binary,172,85,17.9,2676,Crossfit,74,5,9,Increase Flexibility,Good (70%-89%),Energized,Low (<2L)
6404,User_6404,46-55 (Older Adults),52,Female,161,55,27.4,2576,Pilates,51,3,10,Muscle Gain,Poor (0%-29%),Happy,Low (<2L)
7709,User_7709,26-35 (Adults),28,Non-binary,182,92,19.2,2079,Running,56,7,8,Muscle Gain,Excellent (90%-100%),Focused,Low (<2L)
4142,User_4142,36-45 (Mid-Aged Adults),44,Female,154,78,16.5,1842,Weight Training,56,4,6,Increase Flexibility,Excellent (90%-100%),Confident,High (>3L)
3785,User_3785,26-35 (Adults),27,Female,172,73,28.1,2552,Swimming,75,6,9,Weight Loss,Good (70%-89%),Confident,Low (<2L)
3073,User_3073,56+ (Seniors),64,Male,163,70,20.8,3456,Weight Training,30,7,7,Muscle Gain,Good (70%-89%),Tired,Low (<2L)
3718,User_3718,56+ (Seniors),61,Male,178,56,10.9,2566,Walking,38,7,8,Increase Flexibility,Good (70%-89%),Tired,Moderate (2L-3L)
9624,User_9624,36-45 (Mid-Aged Adults),37,Non-binary,158,114,14.0,2190,Zumba,89,4,9,Maintain Weight,Good (70%-89%),Motivated,Moderate (2L-3L)
5520,User_5520,36-45 (Mid-Aged Adults),42,Non-binary,175,73,27.6,2970,Walking,47,3,10,Weight Loss,Needs Improvement (30%-49%),Confident,Low (<2L)
5835,User_5835,18-25 (Young Adults),23,Male,173,106,15.8,1966,Pilates,28,3,8,Weight Loss,Excellent (90%-100%),Focused,Moderate (2L-3L)
7365,User_7365,26-35 (Adults),33,Female,171,96,29.6,3221,Cycling,55,7,6,Maintain Weight,Excellent (90%-100%),Stressed,High (>3L)
8659,User_8659,36-45 (Mid-Aged Adults),39,Female,183,104,19.1,1834,Crossfit,27,5,7,Increase Flexibility,Average (50%-69%),Focused,High (>3L)
6273,User_6273,26-35 (Adults),27,Female,159,59,18.1,2152,Cycling,89,4,6,Maintain Weight,Poor (0%-29%),Focused,Low (<2L)
3754,User_3754,26-35 (Adults),31,Male,155,49,22.8,1988,Zumba,67,5,8,Maintain Weight,Average (50%-69%),Confident,Low (<2L)
4447,User_4447,26-35 (Adults),27,Male,157,59,39.7,2665,Swimming,64,5,7,Increase Flexibility,Average (50%-69%),Energized,Low (<2L)
7698,User_7698,18-25 (Young Adults),23,Non-binary,185,50,19.5,2145,HIIT,83,3,9,Weight Loss,Poor (0%-29%),Motivated,Low (<2L)
4603,User_4603,36-45 (Mid-Aged Adults),43,Male,158,73,19.5,2790,Crossfit,58,6,8,Increase Flexibility,Needs Improvement (30%-49%),Stressed,Low (<2L)
2762,User_2762,46-55 (Older Adults),49,Male,186,62,38.6,2611,Weight Training,62,7,6,Muscle Gain,Poor (0%-29%),Unmotivated,Low (<2L)
5678,User_5678,18-25 (Young Adults),23,Male,158,52,32.8,1881,Running,50,7,7,Maintain Weight,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
5092,User_5092,18-25 (Young Adults),24,Female,172,85,11.0,3204,Swimming,30,7,6,Increase Flexibility,Average (50%-69%),Stressed,High (>3L)
1215,User_1215,56+ (Seniors),56,Male,168,85,33.7,2540,Zumba,81,3,10,Muscle Gain,Average (50%-69%),Stressed,High (>3L)
6118,User_6118,26-35 (Adults),32,Male,167,94,33.3,2045,Running,68,3,6,Muscle Gain,Excellent (90%-100%),Bored,High (>3L)
5256,User_5256,18-25 (Young Adults),22,Non-binary,163,55,19.1,2587,Zumba,78,7,6,Increase Flexibility,Poor (0%-29%),Focused,High (>3L)
8582,User_8582,46-55 (Older Adults),49,Male,155,50,38.9,2001,Zumba,67,4,7,Maintain Weight,Needs Improvement (30%-49%),Relaxed,Low (<2L)
2444,User_2444,46-55 (Older Adults),55,Male,166,115,33.7,3410,Running,87,5,10,Increase Flexibility,Excellent (90%-100%),Relaxed,Moderate (2L-3L)
3196,User_3196,36-45 (Mid-Aged Adults),42,Male,157,80,38.6,3438,Walking,72,7,8,Muscle Gain,Poor (0%-29%),Happy,High (>3L)
6316,User_6316,18-25 (Young Adults),21,Male,160,48,15.8,3119,Cycling,55,6,7,Increase Flexibility,Excellent (90%-100%),Motivated,High (>3L)
2594,User_2594,26-35 (Adults),27,Male,187,106,15.5,2021,Yoga,31,6,6,Weight Loss,Poor (0%-29%),Bored,Low (<2L)
6900,User_6900,36-45 (Mid-Aged Adults),44,Male,173,91,35.0,2308,Pilates,90,6,8,Maintain Weight,Poor (0%-29%),Tired,Low (<2L)
9228,User_9228,56+ (Seniors),62,Male,189,67,24.7,1806,Zumba,58,6,9,Muscle Gain,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
5422,User_5422,36-45 (Mid-Aged Adults),36,Male,181,77,35.4,2698,Cycling,48,7,10,Maintain Weight,Average (50%-69%),Focused,Moderate (2L-3L)
7253,User_7253,46-55 (Older Adults),50,Non-binary,161,63,35.3,2130,Zumba,34,4,10,Maintain Weight,Excellent (90%-100%),Focused,High (>3L)
4814,User_4814,26-35 (Adults),28,Male,156,85,24.4,2311,Running,57,7,8,Maintain Weight,Average (50%-69%),Focused,Low (<2L)
7561,User_7561,18-25 (Young Adults),20,Female,176,96,28.6,3185,Swimming,78,7,6,Increase Flexibility,Excellent (90%-100%),Bored,Low (<2L)
1573,User_1573,18-25 (Young Adults),25,Male,174,79,21.7,2260,Pilates,58,7,9,Muscle Gain,Needs Improvement (30%-49%),Motivated,Moderate (2L-3L)
1222,User_1222,46-55 (Older Adults),54,Male,182,46,21.0,2466,Cycling,37,6,9,Maintain Weight,Excellent (90%-100%),Relaxed,Moderate (2L-3L)
3251,User_3251,56+ (Seniors),62,Male,154,81,35.8,2944,Zumba,77,4,8,Muscle Gain,Excellent (90%-100%),Confident,Moderate (2L-3L)
6108,User_6108,36-45 (Mid-Aged Adults),43,Male,164,112,33.9,3113,Crossfit,69,4,9,Muscle Gain,Poor (0%-29%),Relaxed,Moderate (2L-3L)
2925,User_2925,56+ (Seniors),64,Male,169,81,31.6,2923,HIIT,31,6,9,Muscle Gain,Poor (0%-29%),Stressed,Moderate (2L-3L)
1476,User_1476,18-25 (Young Adults),24,Non-binary,156,110,33.4,3267,Walking,66,4,6,Maintain Weight,Poor (0%-29%),Confident,High (>3L)
4265,User_4265,56+ (Seniors),62,Non-binary,159,93,33.5,2103,Cycling,80,3,6,Muscle Gain,Good (70%-89%),Unmotivated,Moderate (2L-3L)
4762,User_4762,56+ (Seniors),65,Male,155,73,34.6,3416,Swimming,41,4,7,Weight Loss,Poor (0%-29%),Focused,Low (<2L)
8026,User_8026,46-55 (Older Adults),52,Non-binary,151,109,11.5,2279,Yoga,72,6,9,Weight Loss,Needs Improvement (30%-49%),Relaxed,Low (<2L)
9936,User_9936,26-35 (Adults),33,Male,168,81,11.1,2668,Walking,37,6,10,Maintain Weight,Needs Improvement (30%-49%),Stressed,Low (<2L)
1922,User_1922,18-25 (Young Adults),25,Non-binary,176,97,35.3,2780,Crossfit,34,3,6,Weight Loss,Average (50%-69%),Relaxed,High (>3L)
8581,User_8581,56+ (Seniors),60,Non-binary,184,68,32.3,2121,Crossfit,78,4,6,Weight Loss,Excellent (90%-100%),Stressed,High (>3L)
7596,User_7596,36-45 (Mid-Aged Adults),45,Non-binary,168,115,36.6,1903,Running,62,4,6,Muscle Gain,Average (50%-69%),Stressed,Low (<2L)
